,review_text,review_rating,author_id,author_name,author_app_version,review_datetime_utc,review_likes
466817,good,5,100024*********620938,A Google user,2.64.13,2021-06-23T02:32:50.000Z,0
173043,Its a good and trusted online shopping,5,100024*********657169,A Google user,2.32.09,2020-04-24T09:20:00.000Z,0
244917,Awesome,5,100024*********700282,A Google user,2.58.20,2020-08-01T04:41:06.000Z,0
656799,SHOPEE I CAN'T CASH IN. MY SPAYLATER IS NOW SKYROCKETING WITH LATE FEES PLUS YOUR E-PAYMENT HAS ADMIN FEE 😡😡😡🤬,1,100024*********766736,A Google user,2.88.41,2022-06-16T06:11:35.000Z,0
214931,😍😍😍,5,100024*********804843,A Google user,,2020-06-16T05:06:49.000Z,0
524311,"Shopee has improved a lot. Last time I stop buying from Shopee and shift to Lazada. Shopee is much safer for me in terms of shopping, payment, and products.",5,100024*********818086,A Google user,2.77.30,2021-10-01T17:35:12.000Z,0
128332,Nice,5,100024*********836365,A Google user,2.48.25,2019-12-27T02:32:49.000Z,0
442175,Good,5,100024*********843211,A Google user,2.70.11,2021-05-14T05:40:32.000Z,0
168390,Super easy mag shop sa shopee Maganda ang service 👍👍👍👍👍,5,100024*********845116,A Google user,2.51.60,2020-03-17T03:00:33.000Z,0
509317,Good shopping apps,5,100024*********851062,A Google user,,2021-09-04T22:54:26.000Z,0
72963,very good,5,100024*********854055,A Google user,2.44.50,2019-10-15T17:12:24.000Z,0
1916,Thank you so much to this app & specially to the good & very friendly seller in the shop. Very affordable,5,100024*********909650,A Google user,2.4.34,2016-10-15T17:43:42.000Z,0
187780,not responding to my concern.,1,100024*********936862,A Google user,2.55.08,2020-05-16T01:34:02.000Z,0
519716,Very fantastic,5,100024*********968735,A Google user,,2021-09-22T03:36:49.000Z,0
230825,Nice,5,100024*********990014,A Google user,2.57.13,2020-07-12T03:56:02.000Z,0
404965,Good,4,100025*********026377,A Google user,2.67.21,2021-03-12T13:16:43.000Z,0
568836,Very good,5,100025*********058049,A Google user,,2021-12-19T13:36:02.000Z,0
229956,Its ok,5,100025*********094127,A Google user,2.57.13,2020-07-10T18:38:42.000Z,0
448314,"Dati sa ibang apps ako laging nag oorder online lagi sinasabi ng pinsan na mag shopee nalang daw ako kasi mas sulit pero hindi ko nakinig kasi nga nasanay na ako dun sa apps na gamit ko,sana kung noon pa ako nakinig at nag download nito d sana naka tipid pa ako kung tutuosin mas makakatipid ka talaga sa shopee ang daming voucher at may free shipping pa at kahit marami kapang order ang shipping fee iisa lang not unlike sa iba madadagdagan ang SF if marami order mo kaya mula ngayon sa shopee nako.",5,100025*********101435,A Google user,2.71.16,2021-05-25T01:22:10.000Z,0
381469,Iyo ngani,5,100025*********129856,A Google user,2.65.16,2021-02-01T22:06:02.000Z,0
260002,Free delivery,5,100025*********152981,A Google user,2.59.11,2020-08-20T03:17:06.000Z,0
745611,galing maasahan,5,100025*********158039,A Google user,2.96.29,2023-06-16T12:36:46.000Z,0
10345,Ilang days po bago i deliver?,3,100025*********190796,A Google user,,2018-02-01T03:14:30.000Z,0
713880,Very nice,5,100025*********225653,A Google user,2.95.59,2022-12-20T10:15:10.000Z,0
586069,early arrival of parcel,5,100025*********247450,A Google user,2.81.31,2022-01-17T05:20:59.000Z,0
134754,Great!!,5,100025*********264198,A Google user,2.49.20,2020-01-09T11:54:49.000Z,1
608484,Diko na magamit binan ni shoppe account ko tsk,1,100025*********266800,A Google user,2.84.07,2022-03-02T15:25:39.000Z,0
742986,Now i can use the app 'amazing,5,100025*********276537,A Google user,3.02.40,2023-05-31T04:22:00.000Z,0
200700,I enjoy it because of manny pacman. 😂 Dumagdag pa si koya wel hahahah !,5,100025*********296357,A Google user,2.49.10,2020-05-31T08:28:02.000Z,0
169827,I can't checkout with my cart. Won't let me proceed. This is bs since I can't figure out why. Been searching for solution but why does it have to be this difficult? Both using Desktop and Mobile app. UX/UI is completely ugly.,5,100025*********311909,A Google user,,2020-03-28T06:45:03.000Z,0
38988,nice,5,100025*********317648,A Google user,2.32.09,2019-03-21T10:56:03.000Z,0
90851,Its so so great,5,100025*********345148,A Google user,,2019-11-09T08:59:47.000Z,0
523017,Yes yeeees,4,100025*********361346,A Google user,2.65.13,2021-09-29T00:21:15.000Z,0
438519,mahusay. My dream purchases are coming true one by one.,5,100025*********372461,A Google user,2.69.20,2021-05-08T02:07:32.000Z,0
778067,its a very big help for those who are not capable to go out shopping,4,100025*********423697,A Google user,3.12.11,2023-10-30T02:08:40.000Z,0
100124,Verry good,5,100025*********438914,A Google user,2.46.06,2019-11-19T03:04:06.000Z,0
263220,"Notifications are turned off except for chats, yet shopee still pushes all promos and unwanted messages. Annoying, bothersome, and spam.",1,100025*********461875,A Google user,2.59.40,2020-08-24T09:04:24.000Z,0
439088,The best,5,100025*********494391,A Google user,2.70.11,2021-05-09T03:29:52.000Z,0
130285,Outstanding service and convenience,5,100025*********521393,A Google user,2.48.25,2019-12-30T12:41:41.000Z,0
245507,❤❤❤,5,100025*********527725,A Google user,2.58.11,2020-08-02T04:46:58.000Z,0
621779,Its work good for me,4,100025*********613543,A Google user,2.83.20,2022-03-29T10:54:24.000Z,0
129816,Nice product,5,100025*********744299,A Google user,2.48.25,2019-12-29T13:49:38.000Z,0
326512,Great service,5,100025*********760393,A Google user,,2020-11-21T14:14:56.000Z,0
764833,Immediately tags your product review as irrelevant without actually looking at your review. It just uses bots. I created an unboxing video and pasted a link but the review was tagged irrelevant for the repeated words. Worst Shopee experience.,1,100025*********785655,A Google user,3.08.11,2023-09-08T13:15:36.000Z,866
180716,"Napadami ako ng gastos pero di natin maiiwasan na merong flaw yung ibang bagay. Over all, maganda naman yung quality ng app. Pero minsan nag kacrash sya lalo na sa pc(website)",4,100025*********817433,A Google user,2.54.30,2020-05-07T01:35:23.000Z,0
541202,Great app,5,100025*********837771,A Google user,2.78.41,2021-11-02T04:48:28.000Z,0
588596,Thanks you shoppe,5,100025*********861635,A Google user,2.81.31,2022-01-21T22:51:10.000Z,0
745275,Very convenient especially sa mga taong wlang time maxado pumunta sa mga pmilihan👍👍👍,5,100025*********888294,A Google user,,2023-06-14T10:20:15.000Z,0
647918,Very good apps and online shopping,5,100025*********916893,A Google user,2.81.30,2022-05-30T22:44:24.000Z,0
124712,theres a scammer seller,5,100025*********919055,A Google user,2.47.31,2019-12-20T06:01:52.000Z,0
695828,"Very useful application. Buying on line using Shopee can save you time, energy and gasoline. Thank you Shopee! 🥰",5,100025*********941566,A Google user,2.93.17,2022-10-01T12:19:59.000Z,0
498377,Great,5,100026*********055493,A Google user,2.74.06,2021-08-14T11:00:41.000Z,0
519838,Great app,5,100026*********076561,A Google user,2.75.03,2021-09-22T06:59:10.000Z,1
317583,❤,5,100026*********114266,A Google user,2.56.05,2020-11-11T02:33:30.000Z,0
51557,nice fast deliver....,5,100026*********138193,A Google user,2.40.50,2019-07-20T12:04:01.000Z,0
79764,Excellent!,5,100026*********141600,A Google user,2.45.51,2019-10-24T04:45:56.000Z,0
273800,very convenient and all seller are legit and can be trusted,5,100026*********142795,A Google user,2.50.21,2020-09-09T14:17:41.000Z,0
686959,Very useful 🙂,5,100026*********184781,A Google user,2.77.32,2022-09-14T13:23:10.000Z,0
164632,ok,4,100026*********204527,A Google user,2.51.60,2020-03-09T04:50:01.000Z,0
161463,Fast delivery and payment options very convenient,5,100026*********230886,A Google user,2.50.21,2020-03-04T05:48:21.000Z,0
553755,So much fun shopping in shopee.,5,100026*********248468,A Google user,2.79.21,2021-11-23T02:49:43.000Z,0
238751,Quality 👌,5,100026*********294159,A Google user,2.52.10,2020-07-23T01:14:56.000Z,0
115038,Super helpful ❤️,5,100026*********294197,A Google user,2.47.31,2019-12-09T11:49:59.000Z,0
524956,issue: nauubos pera ko,5,100026*********294857,A Google user,2.77.06,2021-10-03T07:01:32.000Z,0
546237,Salamat shopee,5,100026*********326367,A Google user,,2021-11-11T13:55:44.000Z,0
482438,Good quality,5,100026*********345888,A Google user,2.71.16,2021-07-18T00:58:36.000Z,0
276069,or location,5,100026*********355640,A Google user,2.60.08,2020-09-13T02:23:17.000Z,0
178759,I can't download the apps,1,100026*********400713,A Google user,,2020-05-04T09:53:29.000Z,0
226064,"Very useful, served its purpose very well",5,100026*********417827,A Google user,2.57.13,2020-07-06T11:44:07.000Z,0
693023,bulok sa shopee hanep lalo na manager nila napaka walang kwenta nag rereklamo ako dati panay lang ok ng ok duh. byee,1,100026*********445500,A Google user,2.85.31,2022-09-29T11:02:12.000Z,0
454899,A Great Help to everybody during this time of Pandemic. No need for you to go out to buy your needs.,5,100026*********476881,A Google user,2.70.12,2021-06-07T05:13:45.000Z,0
629706,1 voucher 1 star,1,100026*********532273,A Google user,,2022-04-18T10:37:16.000Z,0
108325,Good service,5,100026*********535363,A Google user,2.46.06,2019-11-29T16:28:58.000Z,0
445383,Ok kaayo..makapal ang tela..kaya 5 star,5,100026*********539753,A Google user,2.71.10,2021-05-19T12:03:51.000Z,0
331653,Very amazing app,5,100026*********547042,A Google user,2.59.40,2020-11-28T07:04:19.000Z,0
619717,Excellent,5,100026*********572236,A Google user,2.80.10,2022-03-24T01:15:13.000Z,0
575300,My favorite online shopping mall. It has everything I need.,5,100026*********580120,A Google user,2.81.21,2021-12-30T01:56:07.000Z,0
719679,Very reliable,5,100026*********610950,A Google user,2.96.29,2023-01-13T17:38:11.000Z,0
106114,Amazing..Easy to shop,5,100026*********630808,A Google user,2.45.51,2019-11-26T15:37:13.000Z,0
509321,Thank you shopee,5,100026*********643542,A Google user,2.76.05,2021-09-04T23:17:00.000Z,0
694667,Hanap po kayo ng ibang endoser nyo.,1,100026*********653196,A Google user,2.93.14,2022-09-30T05:20:53.000Z,0
527851,Very good,5,100026*********679993,A Google user,2.77.30,2021-10-09T12:16:36.000Z,0
227664,i find it enjoying specially in this pamdemic days shopping made easy for me,5,100026*********680386,A Google user,2.57.13,2020-07-07T23:36:59.000Z,0
327385,Great,5,100026*********682764,A Google user,2.62.10,2020-11-23T00:34:03.000Z,0
90784,the best is shoppe 😍,5,100026*********691283,A Google user,2.45.51,2019-11-09T07:25:21.000Z,0
410305,Great app . .salamat shopee,5,100026*********719304,A Google user,2.64.13,2021-03-21T22:05:11.000Z,0
349711,fast delivery but it depends on the seller.,5,100026*********769389,A Google user,2.63.29,2020-12-17T11:41:11.000Z,0
239558,Fast delivery and safe.,4,100026*********776990,A Google user,2.58.11,2020-07-24T02:43:11.000Z,0
532306,Very good,5,100026*********789274,A Google user,2.78.11,2021-10-16T08:59:30.000Z,0
460928,Good,4,100026*********830673,A Google user,2.72.11,2021-06-14T12:37:36.000Z,0
779076,My ultimate online shopping app for my needs. You deserve a 5 star ratings.,5,100026*********836396,A Google user,3.12.11,2023-11-03T09:14:15.000Z,0
282987,"excellent service, thanks shopee no.1",5,100026*********857857,A Google user,2.60.11,2020-09-22T10:16:40.000Z,0
197556,nice,5,100026*********876584,A Google user,2.54.04,2020-05-27T18:20:11.000Z,0
83504,i super love it this app. very affordable and easy to buy and check the updates write to your inbox. and very responsive. thank you more powers... 😍😍😍,5,100026*********892357,A Google user,2.45.51,2019-10-29T22:50:52.000Z,1
24734,Nice apps,5,100026*********898338,A Google user,,2018-10-27T14:47:16.000Z,0
514386,Love you shopee,5,100026*********903864,A Google user,2.76.05,2021-09-13T14:17:36.000Z,0
49396,good,5,100026*********934462,A Google user,2.32.20,2019-07-03T05:55:21.000Z,0
178617,This is enough shopping experience at least with shopper I feel less cheated of what I ordered.,5,100026*********937318,A Google user,2.53.12,2020-05-04T06:26:43.000Z,0
489086,Shopee not working here in bataraza palawan,1,100026*********957129,A Google user,2.74.04,2021-07-29T15:05:28.000Z,0
755656,Good,5,100026*********981596,A Google user,3.06.13,2023-08-07T10:12:42.000Z,0
241501,very good,5,100026*********996025,A Google user,,2020-07-27T03:32:47.000Z,0
197384,Greaaaat app for shopee.,5,100026*********997210,A Google user,2.55.13,2020-05-27T12:34:31.000Z,0
597816,Nauubos pera ko dahil sa app na to.,1,100027*********010593,A Google user,2.78.20,2022-02-09T09:50:21.000Z,0
424443,Verry nice,4,100027*********019583,A Google user,,2021-04-14T11:22:28.000Z,0
450664,Server error sa akin kainis,5,100027*********030581,A Google user,2.71.21,2021-05-29T15:42:34.000Z,0
730704,Very disappointing.,1,100027*********046882,A Google user,2.95.59,2023-03-12T01:26:07.000Z,0
520270,Some sellers are not responsive to the message and some of the quality is bad but most of the time it's nice to use shoppe for online shopping,4,100027*********111146,A Google user,2.76.21,2021-09-23T03:08:45.000Z,0
593337,Shopee bubble sucks,1,100027*********126391,A Google user,2.82.06,2022-01-31T18:21:31.000Z,0
383332,Nice items in shoppee,5,100027*********136455,A Google user,,2021-02-04T08:15:30.000Z,0
412772,💜💜💜😜😜😜,3,100027*********141676,A Google user,,2021-03-26T00:53:53.000Z,0
555941,👌,5,100027*********142162,A Google user,2.79.21,2021-11-27T13:24:01.000Z,0
324014,Very good,5,100027*********222331,A Google user,2.56.22,2020-11-18T12:02:31.000Z,0
335040,"shopee app is great, but their courier is not. :')))",4,100027*********222914,A Google user,2.62.30,2020-12-02T11:18:51.000Z,0
658001,Great,5,100027*********228115,A Google user,2.88.41,2022-06-20T01:23:17.000Z,0
285495,"di ko na kilangan mag mall para mabili ang mga gusto ko, sa shopee mabilis mamili",5,100027*********263730,A Google user,2.60.30,2020-09-26T08:03:05.000Z,0
718558,Change your courier!!,1,100027*********273055,A Google user,2.96.28,2023-01-09T01:00:57.000Z,0
136884,Verry gd,5,100027*********327906,A Google user,,2020-01-14T05:42:21.000Z,0
528129,🥰🥰🥰🥰🥰🥰🥰,5,100027*********388578,A Google user,,2021-10-10T01:52:01.000Z,0
575938,Nice shop,5,100027*********395711,A Google user,2.81.30,2021-12-30T15:49:46.000Z,0
609315,Laguna to Laguna delivery 7 days pa bwiset na standard delivery yan,1,100027*********407474,A Google user,2.81.30,2022-03-04T00:04:00.000Z,0
602866,"U can shop unlimited, everything is here.",5,100027*********414156,A Google user,2.77.32,2022-02-19T11:22:35.000Z,0
254138,Great items,5,100027*********419580,A Google user,2.59.10,2020-08-12T14:56:20.000Z,0
490183,TSKKK DELAY DELIVERY,1,100027*********441173,A Google user,2.67.21,2021-08-01T03:13:47.000Z,1
211350,Nice app,5,100027*********456622,A Google user,2.56.05,2020-06-11T09:33:48.000Z,0
487950,Ok,5,100027*********460619,A Google user,,2021-07-27T16:38:27.000Z,0
